OBJECTID,UID,ID_0,ISO,NAME_0,ID_1,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,ID_3,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,CCN_3,CCA_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,ID_4,NAME_4,VARNAME_4,CCN_4,CCA_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,ID_5,NAME_5,CCN_5,CCA_5,TYPE_5,ENGTYPE_5,REGION,VARREGION,Shape_Leng,Shape_Area
1366,1366.0,5,DZA,Algeria,23,Jijel,Djidjel| Djidjelli,ولاية جيجل,DZ.JJ,0,18,Wilaya,Province,19831215,Present,,642,Bordj Tahar,Bordj Taher,,DZ.JJ.BT,0,1826,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.437966683069,0.0050871264848
1394,1394.0,5,DZA,Algeria,24,Khenchela,Khenchela,ولاية خنشلة,DZ.KH,0,40,Wilaya,Province,19831215,Present,,670,Ain Touila,,,DZ.KH.AT,0,4006,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.898055022703,0.0278000468416
1415,1415.0,5,DZA,Algeria,25,Laghouat,,ولاية الأغواط,DZ.LG,0,3,Wilaya,Province,19831215,Present,,691,Aflou,Aflū,,DZ.LG.AF,0,319,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.717449752964,0.0296594554016
1439,1439.0,5,DZA,Algeria,26,M'Sila,Msila,ولاية المسيلة,DZ.MS,0,28,Wilaya,Province,19831215,Present,,715,Ain El Hadjel,`Ayn-al-Hajal,,DZ.MS.AH,0,2817,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.947182979704,0.0385754541935
1486,1486.0,5,DZA,Algeria,28,Mascara,Mouaskar,ولاية معسكر,DZ.MC,0,29,Wilaya,Province,19831215,Present,,826,Ain Fares,,,DZ.MC.AF,0,2924,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.480178391956,0.00814539993186
1533,1533.0,5,DZA,Algeria,27,Médéa,El Mediyya|Lemdiyya,ولاية المدية,DZ.MD,0,26,Wilaya,Province,19831215,Present,,762,Ain Boucif,`Ayn Bu- Sīf,,DZ.MD.AB,0,2604,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.08122866601,0.0310011344964
1597,1597.0,5,DZA,Algeria,29,Mila,,ولاية ميلة,DZ.ML,0,43,Wilaya,Province,19831215,Present,,873,Ahmed Rachedi,Ahmed Rachdi,,DZ.ML.AR,0,4311,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.496931427685,0.00932350393668
1629,1629.0,5,DZA,Algeria,30,Mostaganem,Mostaghanem|Mestghanem,ولاية مستغانم,DZ.MG,0,27,Wilaya,Province,19831215,Present,,905,Achaacha,,,DZ.MG.AC,0,2717,Commune-Cotiere,Commune-Cotiere,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.501016869349,0.00659211137963
1661,1661.0,5,DZA,Algeria,31,Naâma,Naama,ولاية النعامة,DZ.NA,0,45,Wilaya,Province,19831215,Present,,937,Ain Ben Khelil,,,DZ.NA.AB,0,4509,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.14218015243,0.367872631808
1673,1673.0,5,DZA,Algeria,32,Oran,Orán|Orano|Orão|Ouahran|Ouahrane|Wahran,ولاية وهران,DZ.OR,0,31,Wilaya,Province,19831215,Present,,949,Ain Biya,Ain  Biya,,DZ.OR.AB,0,3126,Commune-Cotiere,Commune-Cotiere,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.410837305679,0.00467941389832
1699,1699.0,5,DZA,Algeria,33,Ouargla,Wargla,ورقلة,DZ.OG,0,30,Wilaya,Province,19831215,Present,,975,Ain Beida,`Ayn Baydā,,DZ.OG.AB,0,3002,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.42713095314,0.188231704247
1720,1720.0,5,DZA,Algeria,34,Oum el Bouaghi,Oum el Bouagui|Canrobert,ولاية أم البواقي,DZ.OB,0,4,Wilaya,Province,19831215,Present,,996,Ain Bebouche,Ain Babouche,,DZ.OB.AC,0,408,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.851083905998,0.0198758412289
1749,1749.0,5,DZA,Algeria,35,Relizane,Ghelizane|Ghilizane,ولاية غليزان,DZ.RE,0,48,Wilaya,Province,19831215,Present,,1025,Ain Rahma,,,DZ.RE.AR,0,4824,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.825967211294,0.0138413000896
1787,1787.0,5,DZA,Algeria,37,Saïda,,ولاية سعيدة,DZ.SD,0,20,Wilaya,Province,19831215,Present,,1123,Ain El Hadjar,,,DZ.SD.AH,0,2003,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.33771149665,0.0410514751866
1803,1803.0,5,DZA,Algeria,36,Sétif,Stif,ولاية سطيف,DZ.SF,0,19,Wilaya,Province,19831215,Present,,1063,Ain-Legradj,Ain Lagradj,,DZ.SF.AL,0,1913,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.515280720853,0.00741268475849
1863,1863.0,5,DZA,Algeria,38,Sidi Bel Abbès,Sidi-Bel-Abbes,ولاية سيدي بلعباس,DZ.SB,0,22,Wilaya,Province,19831215,Present,,1139,Ain Adden,,,DZ.SB.AA,0,2230,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.461255605983,0.00886763082502
1915,1915.0,5,DZA,Algeria,39,Skikda,Philippeville|Skidda,سكيكدة,DZ.SK,0,21,Wilaya,Province,19831215,Present,,1191,Ain Bouziane,,,DZ.SK.AB,0,2122,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.55096925289,0.00758398049857
1953,1953.0,5,DZA,Algeria,40,Souk Ahras,Souk-Ahras|Souq Ahras,ولاية سوق أهراس,DZ.SA,0,41,Wilaya,Province,19831215,Present,,1229,Ain Soltane,,,DZ.SA.AS,0,4118,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.723326549142,0.011017012459
1979,1979.0,5,DZA,Algeria,42,Tamanghasset,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine,ولاية تمنراست,DZ.TM,0,11,Wilaya,Province,19831215,Present,,1283,Abalissa,Abalessa,,DZ.TM.AB,0,1102,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,13.2986754137,7.04862045792
1989,1989.0,5,DZA,Algeria,41,Tébessa,Tbessa,ولاية تبسة,DZ.TB,0,12,Wilaya,Province,19831215,Present,,1255,Ain Zerga,,,DZ.TB.AZ,0,1223,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.05211870312,0.0369247035032
2017,2017.0,5,DZA,Algeria,43,Tiaret,Tendouf|Tihert,ولاية تيارت,DZ.TR,0,14,Wilaya,Province,19831215,Present,,1293,Ain Bouchekif,,,DZ.TR.AB,0,1403,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.743618358471,0.014943735931
2059,2059.0,5,DZA,Algeria,44,Tindouf,Tiaret,ولاية تندوف,DZ.TN,0,37,Wilaya,Province,19831215,Present,,1335,Oum El Assel,,,DZ.TN.OA,0,3702,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,14.4660417036,8.0646871029
2061,2061.0,5,DZA,Algeria,45,Tipaza,Tibaza| Tefessedt,ولاية تيبازة,DZ.TP,0,42,Wilaya,Province,19831215,Present,,1337,Aghbal,,,DZ.TP.AG,0,4207,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.286760931214,0.00310928434306
2087,2087.0,5,DZA,Algeria,46,Tissemsilt,Vialar,ولاية تسمسيلت,DZ.TS,0,38,Wilaya,Province,19831215,Present,,1363,Ammari,,,DZ.TS.AM,0,3813,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.582001585489,0.0140287194274
2109,2109.0,5,DZA,Algeria,47,Tizi Ouzou,Tizi-ouzou|Tizi Wezzu,ولاية غليزان,DZ.TO,0,15,Wilaya,Province,19831215,Present,,1385,Abi Youcef,,,DZ.TO.AU,0,1531,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.215949572028,0.00172306859804
2176,2176.0,5,DZA,Algeria,48,Tlemcen,Tilimsene|Tlemsane|Tilimsen|Tremecém,تلمسان,DZ.TL,0,13,Wilaya,Province,19831215,Present,,1452,Ain Fettah,Ain Fetah,,DZ.TL.AH,0,1331,Commune,Commune,20020710,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.570068059064,0.00766647293881
2229,2229.0,6,ASM,American Samoa,1,Eastern,,,AS.ET,0,,District,District,1900,Present,,1,Ituau,,,AS.ET.IT,0,,County,County,Unknown,Present,,1,Faganeanea,,,,0,,Village,Village,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.059566244401,0.00010628371092
2264,2264.0,6,ASM,American Samoa,2,Manu'a,,,AS.MA,0,,District,District,1900,Present,,6,Faleasao,,,AS.MA.FA,0,,County,County,Unknown,Present,,36,Faleasao,,,,0,,Village,Village,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.169587288396,0.00100689224928
2272,2272.0,6,ASM,American Samoa,3,Unorganized,,,AS.UU,0,,District,District,1900,Present,,11,Rose Island,,,,0,,County,County,Unknown,Present,no administrative unit,44,Rose island,,,,0,,,,Unknown,Present,no administrative unit,0,,,0,,,,,,,0,,0,,,,,,0.0174462432846,1.01255354817e-05
2274,2274.0,6,ASM,American Samoa,4,Western,,,AS.WT,0,,District,District,1900,Present,,13,Lealataua,,,AS.WT.LL,0,,County,County,Unknown,Present,,46,Afao,,,,0,,Village,Village,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.0496569452438,0.000125174650748
2303,2303.0,7,AND,Andorra,1,Andorra la Vella,,,AD.AN,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.154199333891,0.00129418213964
2304,2304.0,7,AND,Andorra,2,Canillo,,,AD.CA,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.601457034155,0.0122606287862
2305,2305.0,7,AND,Andorra,3,Encamp,,,AD.EN,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.449655941966,0.00755383161436
2306,2306.0,7,AND,Andorra,4,Escaldes-Engordany,,,AD.EE,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.378932471185,0.00511199164294
2307,2307.0,7,AND,Andorra,5,La Massana,,,AD.MA,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.461008733144,0.00743339576457
2308,2308.0,7,AND,Andorra,6,Ordino,,,AD.OR,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.425330581845,0.00872542293337
2309,2309.0,7,AND,Andorra,7,Sant Julià de Lòria,,,AD.JL,0,,Parròquia,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.410721222592,0.00715152290604
2310,2310.0,8,AGO,Angola,1,Bengo,,,AO.BO,0,1,Província,Province,1985,Present,,1,Ambriz,,,AO.BO.AM,0,0104,Município,Municpality|City Council,Unknown,Present,,1,Ambriz,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.94411033353,0.0843556396735
2333,2333.0,8,AGO,Angola,2,Benguela,Benguella,,AO.BG,0,2,Província,Province,1967,Present,,6,Baía Farta,Baia Farta,,AO.BG.BF,0,0202,Município,Municpality|City Council,Unknown,Present,,24,Baia Farta,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.77750979488,0.108706942317
2367,2367.0,8,AGO,Angola,3,Bié,,,AO.BI,0,3,Província,Province,1971,Present,,15,Andulo,,,AO.BI.AN,0,0304,Município,Municpality|City Council,Unknown,Present,,58,Andulo,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.94261687371,0.139438538835
2403,2403.0,8,AGO,Angola,4,Cabinda,,,AO.CB,0,4,Província,Province,1957,Present,,24,Belize,,,AO.CB.BE,0,0404,Município,Municpality|City Council,Unknown,Present,,94,Belize,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,0.719798248698,0.0261445316505
2415,2415.0,8,AGO,Angola,5,Cuando Cubango,,,AO.CC,0,5,Província,Province,1971,Present,,28,Calai,Kalai,,AO.CC.CA,0,0509,Município,Municpality|City Council,Unknown,Present,,106,kalai,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,2.928201638,0.277353603249
2442,2442.0,8,AGO,Angola,6,Cuanza Norte,Cuanza-Nord|Kwanza Norte,,AO.CN,0,6,Província,Province,1967,Present,,37,Ambaca,,,AO.CN.AM,0,0605,Município,Municpality|City Council,Unknown,Present,,133,Bindo,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,0.81515634072,0.0330523810603
2479,2479.0,8,AGO,Angola,7,Cuanza Sul,Cuanza-Sud|Kwanza Sul,,AO.CS,0,7,Província,Province,1967,Present,,50,Amboim,,,AO.CS.AM,0,0702,Município,Municpality|City Council,Unknown,Present,,170,Assango,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.34095362843,0.0555059639196
2515,2515.0,8,AGO,Angola,8,Cunene,,,AO.CU,0,8,Província,Province,1975,Present,,62,Cahama,Kahama,,AO.CU.CA,0,0806,Município,Municpality|City Council,Unknown,Present,,206,Kahama,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,2.86129586423,0.398235034227
2535,2535.0,8,AGO,Angola,10,Huambo,,,AO.HM,0,9,Província,Province,1967,Present,,81,Bailundo,,,AO.HM.BA,0,0904,Município,Municpality|City Council,Unknown,Present,,261,Bailundo,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.32704060904,0.0709454748098
2572,2572.0,8,AGO,Angola,9,Huíla,,,AO.HL,0,10,Província,Province,1975,Present,,68,Caconda,Kakonda,,AO.HL.CC,0,1003,Município,Municpality|City Council,Unknown,Present,,226,Gungue,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.75416397893,0.160676808043
2607,2607.0,8,AGO,Angola,11,Luanda,Loanda,,AO.LU,0,11,Província,Province,1985,Present,,92,Cacuaco,,,AO.LU.CC,0,1108,Município,Municpality|City Council,Unknown,Present,,298,Cacuaco,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,0.342089306304,0.0034138138808
2634,2634.0,8,AGO,Angola,12,Lunda Norte,,,AO.LN,0,12,Província,Province,1978,Present,,101,Cambulo,Kambulo,,AO.LN.CB,0,1202,Município,Municpality|City Council,Unknown,Present,,325,Kachimo,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.86181037777,0.159118409184
2660,2660.0,8,AGO,Angola,13,Lunda Sul,,,AO.LS,0,13,Província,Province,1978,Present,,110,Cacolo,Kakolo,,AO.LS.CA,0,1304,Município,Municpality|City Council,Unknown,Present,,351,Alto-Chicapa,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,4.29979435068,0.566222651423
2674,2674.0,8,AGO,Angola,14,Malanje,Malange,,AO.ML,0,14,Província,Province,1967,Present,,114,Cacuzo,Kakuso,,AO.ML.CR,0,1402,Município,Municpality|City Council,Unknown,Present,,365,Cacuso,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.43987333345,0.10963212964
2724,2724.0,8,AGO,Angola,15,Moxico,,,AO.MX,0,15,Província,Province,1967,Present,,128,Alto Zambeze,,,AO.MX.AZ,0,1508,Município,Municpality|City Council,Unknown,Present,,415,Alto Zambeze,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,3.04572607082,0.447364260009
2755,2755.0,8,AGO,Angola,16,Namibe,Moçâmedes|Mossamedes,,AO.NA,0,16,Província,Province,1967,Present,,137,Bibala,,,AO.NA.BI,0,1604,Município,Municpality|City Council,Unknown,Present,,446,Bibala,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.36740159654,0.102588549074
2769,2769.0,8,AGO,Angola,17,Uíge,,,AO.UI,0,17,Província,Province,1967,Present,,142,Alto Cauale,Kangola,,AO.UI.AC,0,1709,Município,Municpality|City Council,Unknown,Present,,460,Bengo,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.08893216446,0.0555995880225
2816,2816.0,8,AGO,Angola,18,Zaire,,,AO.ZA,0,18,Província,Province,1967,Present,,158,Cuimba,Kuimba,,AO.ZA.CU,0,1806,Município,Municpality|City Council,Unknown,Present,,507,Buela,,,,0,,Commune,Commune,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,1.34019625719,0.0750778242848
2837,2837.0,9,AIA,Anguilla,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.31832122803,0.00711566864629
2838,2838.0,10,ATA,Antarctica,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2306.9916157,6052.11755884
2839,2839.0,11,ATG,Antigua and Barbuda,1,Barbuda,Codrington,,AG.BB,0,,Dependency,Dependency,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.3411064148,0.0128779933511
2840,2840.0,11,ATG,Antigua and Barbuda,2,Redonda,,,AG.RD,0,,Dependency,Dependency,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.0550231933587,7.34662753526e-05
2841,2841.0,11,ATG,Antigua and Barbuda,3,Saint George,Parham,,AG.GE,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.44909019901,0.00222055249833
2842,2842.0,11,ATG,Antigua and Barbuda,4,Saint John,Saint John's,,AG.JO,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.682945185863,0.00601464270221
2843,2843.0,11,ATG,Antigua and Barbuda,5,Saint Mary,Bolands,,AG.MA,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.594836178607,0.00524240483719
2844,2844.0,11,ATG,Antigua and Barbuda,6,Saint Paul,Nelson's Dockyard,,AG.PA,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.456741071709,0.00393613001142
2845,2845.0,11,ATG,Antigua and Barbuda,7,Saint Peter,Parham,,AG.PE,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.551918446978,0.00294222672528
2846,2846.0,11,ATG,Antigua and Barbuda,8,Saint Philip,Carlisle,,AG.PH,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.773185538675,0.00372659420827
2847,2847.0,12,ARG,Argentina,1,Buenos Aires,Baires|Buenos Ayres,,AR.BA,0,,Provincia,Province,Unknown,Present,,1,Adolfo Alsina,Carhue,,AR.BA.AA,0,,Partido,Part,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.90118198711,0.604883475855
2975,2975.0,12,ARG,Argentina,3,Catamarca,,,AR.CT,0,,Provincia,Province,Unknown,Present,,155,Ambato,La Puerta,,AR.CT.AM,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.12695753686,0.160586268386
2991,2991.0,12,ARG,Argentina,4,Chaco,El Chaco|Presidente Juan Peron,,AR.CC,0,,Provincia,Province,Unknown,Present,,171,Almirante Brown,Pampa del Infierno,,AR.CC.AB,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,8.35413771994,1.51169187467
3015,3015.0,12,ARG,Argentina,5,Chubut,,,AR.CH,0,,Provincia,Province,Unknown,Present,,195,Biedma,Puerto Madryn,,AR.CH.BI,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,11.2397446319,1.41309554704
3030,3030.0,12,ARG,Argentina,6,Ciudad de Buenos Aires,BUENOS AIRES D.F.|Capital Federal|Distretto Federale|Distrito Federal|Federal Capital,,AR.DF,0,,Distrito Federal,Federal District,Unknown,Present,,210,Distrito Federal,Distrito Escolar X|Capital Federal,,AR.DF.DF,0,,Distrito Federal,Federal District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.746710003901,0.02074069433
3031,3031.0,12,ARG,Argentina,2,Córdoba,Cordova,,AR.CB,0,,Provincia,Province,Unknown,Present,,129,Calamuchita,San Agustin,,AR.CB.CA,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.24917319353,0.4463108774
3057,3057.0,12,ARG,Argentina,7,Corrientes,,,AR.CN,0,,Provincia,Province,Unknown,Present,,211,Bella Vista,,,AR.CN.BV,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.21587615662,0.1747380163
3082,3082.0,12,ARG,Argentina,8,Entre Ríos,Entre-Rios,,AR.ER,0,,Provincia,Province,Unknown,Present,,236,Colón,,,AR.ER.CO,0,,Departamento,Department,Unknown,19951208,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.99088751602,0.320235203948
3099,3099.0,12,ARG,Argentina,9,Formosa,,,AR.FM,0,,Provincia,Province,Unknown,Present,,253,Bermejo,Laguna Yema,,AR.FM.BE,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.54784175981,1.23809385057
3108,3108.0,12,ARG,Argentina,10,Jujuy,,,AR.JY,0,,Provincia,Province,Unknown,Present,,262,Capital,San Salvador de Jujuy|Doctor Manuel Belgrano|Capital (San Salvador de Jujuy),,,0,,Departamento,Department,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.16352716916,0.180998584001
3124,3124.0,12,ARG,Argentina,11,La Pampa,El Pampa|Eva Perón,,AR.LP,0,,Provincia,Province,Unknown,Present,,278,Atreucó,Macachin,,AR.LP.AT,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.4619847087,0.353547486433
3146,3146.0,12,ARG,Argentina,12,La Rioja,,,AR.LR,0,,Provincia,Province,Unknown,Present,,300,Arauco,Aimogasta,,AR.LR.AR,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.13725460165,0.226251203429
3164,3164.0,12,ARG,Argentina,13,Mendoza,,,AR.MZ,0,,Provincia,Province,Unknown,Present,,318,Capital,Mendoza|Capital (Mendoza),,AR.MZ.MZ,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.386573156132,0.00701374933124
3182,3182.0,12,ARG,Argentina,14,Misiones,Missões,,AR.MN,0,,Provincia,Province,Unknown,Present,,336,Apóstoles,,,AR.MN.AP,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.60710920277,0.0955633079429
3199,3199.0,12,ARG,Argentina,15,Neuquén,Neuquén,,AR.NQ,0,,Provincia,Province,Unknown,Present,,355,Aluminé,,,AR.NQ.AL,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.12497346609,0.485036770115
3215,3215.0,12,ARG,Argentina,16,Río Negro,,,AR.RN,0,,Provincia,Province,Unknown,Present,,370,Adolfo Alsina,Viedma,,AR.RN.AA,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.11973364905,0.95899316627
3228,3228.0,12,ARG,Argentina,17,Salta,,,AR.SA,0,,Provincia,Province,Unknown,Present,,382,Anta,,,AR.SA.AN,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,7.61882461603,1.97913231511
3251,3251.0,12,ARG,Argentina,18,San Juan,,,AR.SJ,0,,Provincia,Province,Unknown,Present,,405,Albardón,,,AR.SJ.AL,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.51935763383,0.0918030465109
3269,3269.0,12,ARG,Argentina,19,San Luis,,,AR.SL,0,,Provincia,Province,Unknown,Present,,423,Ayacucho,San Fco. del Monte de Oro,,AR.SL.AY,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.06180242868,0.90119687729
3278,3278.0,12,ARG,Argentina,20,Santa Cruz,,,AR.SC,0,,Provincia,Province,Unknown,Present,,432,Corpen Aike,Sata Cruz,,AR.SC.CA,0,,Departamento,Department,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,9.13066711397,3.31507785991
