Master Key,Dataset Key,Segment Type,Association Type,Channel,Hashtag,Handle,Post Content,Post Theme Type,Post Themes,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url,sentiment,polarity score
1,,Consumer,Brand,weibo,"['#MAQuillAGE#', '#长谷川润#']",DeerAllen,"#MAQuillAGE# 限定妆前乳 TV-CM#长谷川润# 继续出演白石麻衣的代言好像结束了耶。。。。資生堂 Shiseido Co., Ltd. DeerAllen... ​",,['Freedom'],0,2,1,2018-05-26 02:13,https://weibo.com/1439921800/Gim6wi2FQ?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.750.750.50/55d37688ly8fq0o7g79b8j20ku0ku75m.jpg,Neutral,-0.07142857142857142
1,,Consumer,Brand,weibo,[],翁饿了,拔草 最近入的几件小件儿都肥肠得我心啊 腮红质感巨高 倩碧水磁场系列真的好用啊 补水补得咕噜噜的 ​,,['Freedom'],2,0,1,2018-05-26 20:57,https://weibo.com/5887442954/GitsVvIkE?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006qr6Rkly8fkxp2080eyj30ro0rodgv.jpg,Neutral,0.12761904761904763
1,,Consumer,Brand,weibo,[],ZOElvis,倩碧菊花腮红？ //@啦啦啦hey啦啦啦:我看到了mac滴单色眼影和excel滴眼影盘 姐妹们快来八一八你看到了什么惹,,[],2,0,1,2018-05-26 18:32,https://weibo.com/1806688362/GisvX8e5z?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.5.501.501.50/6bafe06ajw8f6qr2rlkm8j20dx0e8aal.jpg,Neutral,0.0
1,,Consumer,Brand,weibo,[],闪光水晶无敌美少女,我可能每天都在吃防晒和精华，4月初买的90ml的安耐晒又没了，期间还用了半瓶小半瓶之前没用完的苏菲娜蓝蕾丝。精华用的更快一瓶倩碧淡斑50ml一个月用完，这个月八号才开始用的奥尔滨的美白精华，已经一半没了。可是最终我还是没有白没有白！没有白！ ​,,['Freedom'],2,0,1,2018-05-26 14:56,https://weibo.com/2263128584/Gir6aEOJi?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.512.512.50/86e49a08ly8fr316u5zz8j20e80e875g.jpg,Neutral,-0.07142857142857142
1,,Consumer,Brand,weibo,[],CHANTAO,倩碧男士中樣套裝護膚品快買給你老公/男友，便宜到哭✓洗面奶✓爽膚水✓保濕乳液 |深圳 ​,,[],2,0,1,2018-05-26 12:56,https://weibo.com/1857914830/GiqjrCty5?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/6ebd87cely8fqd7554ze2j20e80e8mxp.jpg,Neutral,0.1777777777777778
1,,Consumer,Brand,weibo,[],风在往南方吹,SOGO崇光店庆 雅诗兰黛小棕瓶眼霜 倩碧黄油 资生堂樱花美白精华 法尔曼幸福面膜0.9汇率代 可走闲 有意私信或加V ​,,[],2,0,1,2018-05-26 12:54,https://weibo.com/3615093872/GiqiPdb9o?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/d779f470ly8frb2fytr6vj20e80e83zq.jpg,Neutral,0.18333333333333335
1,,Consumer,Brand,weibo,[],神奇小海代,刚看了眼前几天买的倩碧小菊花腮红05 nude pop已经到国内等清关了，顺利的话还有一周能到？这几天陆陆续续下了好几单小菊花，新买了10 fig pop，还有之前一直在卖的07 cola pop，17 black honey pop，18 pink honey pop。。。感觉我哪天再去国内专柜批发一波，就能凑齐所有色号了 ​,,['Freedom'],3,0,0,2018-05-26 00:22,https://weibo.com/6456363272/Gilnvm2nI?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.1.0.510.510.50/0072Wf1uly8fnbgr0i6bsj30e80e6mx9.jpg,Neutral,-0.011649659863945585
1,,Consumer,Brand,weibo,[],善有善报x,给我两个哥哥买两套碧欧泉男士 ​,,[],1,0,2,2018-05-26 14:49,https://weibo.com/1672206224/Gir3nxdr1?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.1536.1536.50/63abd790ly8fd7w8c23ouj216o16oq6f.jpg,Neutral,0.0
1,,Consumer,Brand,weibo,"['#张艺兴[超话]#', '#张艺兴时尚芭莎#', '#张艺兴碧欧泉#']",千与千寻moc,#张艺兴[超话]##张艺兴时尚芭莎##张艺兴碧欧泉# @努力努力再努力x 品牌鸣谢 碧欧泉男士@碧欧泉Biotherm 六一马上到了 还剩半瓶怎么办 做面膜吧他值得所有最好的称赞 买代言相关就是对你的一点点回馈不过还是最最期待三儿子 赚钱赚钱赚钱 ​,,['Freedom'],0,0,3,2018-05-26 12:11,https://weibo.com/2120757563/Giq1aDVWs?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.15.1242.1242.50/7e68313bly8fmu1hf6pwdj20yi0zcthw.jpg,Neutral,0.08625000000000001
1,,Consumer,Brand,weibo,[],oliviatian,听说碧欧泉男士很好闻。看来有必要尝试一下了 ​,,[],3,0,0,2018-05-26 10:24,https://weibo.com/1662318501/GipjJhVAs?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/6314f7a5ly8fm6wvbqv4uj20ro0rowgc.jpg,Neutral,0.35
1,,Consumer,Brand,weibo,[],努力努力再努力-琪,确认过眼神 就是我们的张音乐人张艺兴@努力努力再努力x @碧欧泉Biotherm,,['Freedom'],0,0,3,2018-05-26 10:13,https://weibo.com/3709069633/GipfsvmhQ?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/dd13e941ly8fnq9g2d0iej20e80e8mxh.jpg,Neutral,-0.061111111111111116
1,,Consumer,Brand,weibo,"['#张艺兴#', '#张艺兴碧欧泉#']",YuMeiHong_兴愿,#张艺兴# #张艺兴碧欧泉# 所以是碧欧泉喽 来去自由的人鱼线也只有兴兴可以了 @努力努力再努力x,,['Freedom'],0,1,2,2018-05-26 09:05,https://weibo.com/5464359460/GioNTlZAK?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.996.996.50/005XNTw0ly8fpyq0hhauwj30ro0romz4.jpg,Neutral,-0.19583333333333336
1,,Consumer,Brand,weibo,[],Ungase_unecala倩,【高档化妆品部】：碧欧泉,,[],0,0,3,2018-05-26 06:25,https://weibo.com/5702468448/GinKYuaKa?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.996.996.50/006dUYxyly8frnprg8tynj30ro0roadi.jpg,Neutral,0.0
1,,Consumer,Brand,weibo,[],剁手买买买呀,"窗外雷电交加有点睡不着！今年是代购行业异常艰辛的一年 、资生堂积分兑换全都是百年难得卖出去的东西 、可能这个牌子也像sk2一样 牌子火了 就不需要代购了 慢慢的也许就没办法做了 （因为我感觉真的卖不出去那些积分兑换的产品）平时比较关注的一些国内代购 大家也都能看到 大部分店主慢慢的转向一些 ​
			...展开全文c",,['Freedom'],3,0,0,2018-05-26 23:59,https://weibo.com/2387560921/GiuEA0hwa?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.511.511.50/8e4f49d9jw8f2a3cx7fn9j20e80e7gm8.jpg,Neutral,0.07692307692307691
1,,Consumer,Brand,weibo,[],白菜千,【78】美国FAB急救美人 修复面霜56.7g 被称为平价的海蓝之谜，小荭书同步要109，主打急效修复，补水舒缓效果超级棒的 ​​​​ ​​​​,,['Freedom'],1,0,2,2018-05-26 23:52,https://weibo.com/5876370622/GiuBAaOOB?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.130.12.388.388.50/006pGErkjw8f3w16fg458j30jg0b5ju2.jpg,Neutral,0.2298611111111111
1,,Consumer,Brand,weibo,[],综艺节目推荐,【￥78】美国FAB急救美人 修复面霜56.7gping价海蓝之谜了解一下，主打急效修复，补水舒缓效果棒棒哒，适合斑点细纹、毛孔粗大、脱皮掉屑、干燥缺水等各种肌肤类型！！小荭书同步要109 ！只有900件！！抢完就没了！！ ​​​​,,[],3,0,0,2018-05-26 21:35,https://weibo.com/6333379677/GitI7wRn3?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.500.500.50/006UCdn7ly8frdajyk9qoj30dw0dw0t0.jpg,Neutral,0.16493506493506496
1,,Consumer,Brand,weibo,[],Remember-小彬,【￥78】美国FAB急救美人 修复面霜56.7gping价海蓝之谜了解一下，主打急效修复，补水舒缓效果棒棒哒，适合斑点细纹、毛孔粗大、脱皮掉屑、干燥缺水等各种肌肤类型！！小荭书同步要109 ！只有900件！！抢完就没了！！ ​​​​,,[],3,0,0,2018-05-26 21:35,https://weibo.com/5495130898/GitI6Fqmx?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.0.0.180.180.50/005ZT0zwjw8etfh6tsyvij3050050wel.jpg,Neutral,0.16493506493506496
1,,Consumer,Brand,weibo,[],剁手菌达人,【78】美国FAB急救美人 修复面霜56.7g平价海蓝之谜了解一下，主打急效修复，补水舒缓效果棒棒哒，小荭书同步要109 ​,,[],1,0,2,2018-05-26 20:25,https://weibo.com/6483839955/GitfApxuV?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.650.650.50/0074NwXNly8fobgzle8o9j30i20i2gn5.jpg,Neutral,0.24333333333333332
1,,Consumer,Brand,weibo,[],我有券,"美国FAB急救美人 修复面霜56.7g  ¥78  居臣氏海外旗jian店，平价海蓝之谜了解一下，主打急效修复，敏感肌挚爱，补水舒缓效果棒棒哒小荭书同步要109啊！ ​​​​​复制这条评论，(UtPP0vJuLTw)打开""手淘""即可自助标题搜券：网页链接 ​",,[],1,0,2,2018-05-26 19:48,https://weibo.com/6440220616/Git0Rnudm?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/0071QvA4ly8fmpak6r7lej30e80e8aao.jpg,Neutral,0.18125
1,,Consumer,Brand,weibo,[],省钱小分局,心]「平价海蓝之谜了解一下主打急效修复，即刻舒缓~~敏感肌的你可以了解一下 」传送门:网页链接美国FAB急救美人 修复面霜56.7g「￥78」更多：网页链接 ​,,['Freedom'],0,0,3,2018-05-26 19:35,https://weibo.com/2285262840/GisVrC8jL?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.171.120.972.972.50/883657f8ly8fd7ekv48p9j210k0zb0x3.jpg,Neutral,0.033333333333333326
1,,Consumer,Brand,weibo,[],AoifriNg,//@水fanny：第一科颜氏，第二海蓝之谜、悦木之源，第三安耐晒,,[],3,0,0,2018-05-26 18:09,https://weibo.com/1827262352/GismBCLEG?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6ce9cf90ly8fgyqjhhkz1j20e80e8aai.jpg,Neutral,0.0625
1,,Consumer,Brand,weibo,[],美搭安利菌,"补新券！库.存只要350啦啦！！真的手慢无！平价海蓝之谜—fab面霜美国FAB急救美人 修复面霜56.7g ￥78它是一款医学级别的面霜，任何因秋冬严寒干燥缺水敏感的肌肤都可以使用，更是常化极浓妆、过敏性皮炎的宝宝们的福音啊，孕妇也是可以用的，皮肤状态不好的 ​
			...展开全文c",,['Freedom'],1,0,2,2018-05-26 16:22,https://weibo.com/6022569467/GirEZhLuf?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.550.550.50/006zA5rdly8ffizuicuqij30fa0kijrw.jpg,Neutral,-0.016650641025641025
1,,Consumer,Brand,weibo,[],快速分享君,美国FAB急救美人 修复面霜56.7g，78入，平价海蓝之谜了解一下，主打急效修复，补水舒缓效果棒棒哒小荭书同步要109啊 ​​​​,,[],1,0,2,2018-05-26 16:07,https://weibo.com/1793005232/GiryQ7YbH?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.1536.1536.50/6adf16b0jw8exy2sp6xa1j216o16o403.jpg,Positive,0.44166666666666665
1,,Consumer,Brand,weibo,[],发酵的媳妇,安奈晒排名不错！//@果壳姑娘:排名第一科颜氏；排名第二海蓝之谜；第三安奈晒@欢喜的小kuma @Aeiraner,,['Freedom'],0,0,3,2018-05-26 14:39,https://weibo.com/3219917503/GiqZbtAcR?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.996.996.50/bfec0abfly8fk49sx0wiyj20ro0roacz.jpg,Neutral,0.14375000000000002
1,,Consumer,Brand,weibo,[],KKKK_YC,前三，安耐晒小金瓶，海蓝之谜，科颜氏,,[],2,0,1,2018-05-26 13:43,https://weibo.com/2519728037/GiqCplOek?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.750.750.50/962fffa5jw8ewuwsa0pdzj20ku0ku0uf.jpg,Neutral,0.0
1,,Consumer,Brand,weibo,[],果壳姑娘,排名第一科颜氏；排名第二海蓝之谜；第三安奈晒@欢喜的小kuma @Aeiraner,,['Freedom'],0,1,2,2018-05-26 12:14,https://weibo.com/5946091771/Giq2hwaVD?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.8.750.750.50/006upc5Zly8frpjum57i1j30ku0lb76c.jpg,Positive,0.8
1,,Consumer,Brand,weibo,[],深夜肺癌王师傅,同款雪花霜 网页链接 //@一礻:这说明确实有效果//@鸢尾小岛ZOE:肉痛//@是左手菇:海蓝之谜雪花膏，行//@泪腺囚人-Emalfire-:哈哈哈哈哈哈哈哈哈哈太惨痛了吧没觉得总量突然很快吗//@糖影老儿:哈哈哈哈哈哈//@土豆泥被吃掉了:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@菊花痒死啦:hhhhhh对不起忍不住,,[],1,1,1,2018-05-26 11:45,https://weibo.com/3592502755/GipQRtTXn?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.1342.1342.50/d6213de3ly8fne65dlocdj211a11ajum.jpg,Neutral,-0.1142857142857143
1,,Consumer,Brand,weibo,"['#泰国海藻面膜[超话]#', '#泰国Anna海藻面膜#']",姗姗来迟的告别姑娘,"机票献上🏼🏼🏼预定的一箱已经‼️售空‼️因为还有人询问，预定第二箱开始接受预定#泰国海藻面膜[超话]##泰国Anna海藻面膜# 海藻面膜为什么这么火？是因为它的供应商是雅诗兰黛的供应商，海蓝之谜也是海藻面膜起家！需要的加微信哦～有需要视频代购的加微信，到时候 ​
			...展开全文c",,['Freedom'],3,0,0,2018-05-26 10:09,https://weibo.com/1742429084/GipdL2W8h?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.511.511.50/67db5b9cly8fl8b41ocjqj20e70e8mxs.jpg,Neutral,0.1295138888888889
1,,Consumer,Brand,weibo,[],全是白菜呀,【￥78】屈臣氏 修复面霜56.7g/支【赠运险】美国进口，强效急救修复面霜，ping价版海蓝之谜，对痘痘肌也很友好，肌敏感肌是一定要入的！ ​,,['Freedom'],1,0,2,2018-05-26 08:36,https://weibo.com/2678151464/GioC2umXv?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.3.286.286.50/9fa15928ly8frk6ap1yh8j207y08c0sv.jpg,Neutral,0.2325
1,,Consumer,Brand,weibo,[],猫猫潮美妆,喜欢加微15311201009 海蓝之谜15ml眼霜 现货 价格特别好呢[调皮] ​,,[],0,3,0,2018-05-26 04:13,https://weibo.com/3761870523/GimTl1ZNC?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/e03996bbly8fp69pbjqsgj20ro0ron1i.jpg,Neutral,0.18333333333333332
1,,Consumer,Brand,weibo,[],惠人小窝,快快快！！补了900库存啦！！ 【78】美国FAB急救美人 修复面霜56.7g 主打急效修复，补水舒缓效果棒棒哒，小紅书同步109！！号称平价海蓝之谜！！ 复制这条信息，(GEMH0vlnUxn)，打开【手桃】即可哦 ​,,[],1,0,2,2018-05-26 02:23,https://weibo.com/6011433151/GimaKoMI4?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.0.0.900.900.50/006yPmndjw8f74p8mi13hj30p00p0dji.jpg,Neutral,0.125
1,,Consumer,Brand,weibo,"['#美妆护肤#', '#周末折扣推荐#']",折扣头条,#美妆护肤# ​#周末折扣推荐#Estee Lauder UK官网买满£50送礼包！满£70加送双肩包！ 直达：网页链接礼包礼品包含旅行装的精华、面霜、口红和化妆包，需要自选！6月6日截止，送完也截止！抓紧机会咯！不邮中国哦！ ​,,"['Freedom', 'Discount']",1,1,1,2018-05-26 20:50,https://weibo.com/1802719260/GitpKmyyc?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.750.750.50/6b73501cly8fcvi7hgl04j20ku0kut9e.jpg,Neutral,0.1953125
1,,Consumer,Brand,weibo,[],牛肉炒鸡肉外加麻辣烫火锅,对于功效型的护肤品，我不相信什么平价代替品，一分钱一分货。突然爆火的产品，大多不可靠，以韩货为例，韩货除了后 雪花秀等高端生产线的品牌，可能就没有什么可以拿的出手的产品了吧。 ​,,['Freedom'],3,0,0,2018-05-26 20:20,https://weibo.com/1815964882/GitdLz5xc?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/6c3d6cd2ly8frtrvwnntjj20ro0rodi3.jpg,Neutral,0.225
1,,Consumer,Brand,weibo,[],晴天娃娃_97420,感谢雪花秀的老师的美容和插花课程，会一直支持你们的产品！ |银川·民生... ​,,['Freedom'],2,0,1,2018-05-26 17:31,https://weibo.com/3306073522/Gis6V9YXI?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/c50eadb2ly8fqidafwrwxj20ro0rowgr.jpg,Neutral,0.25
1,,Consumer,Brand,weibo,[],KiMyouMaru,用了三年芙丽芳丝的洗面奶，最近换成了雪花秀，不知道为什么这款洗面奶还没有被炒起来，真的好用。 ​,,['Freedom'],2,0,1,2018-05-26 15:09,https://weibo.com/2115467425/Girbohpdx?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.750.750.50/7e1778a1ly8fo7x1povxyj20ku0kudhg.jpg,Neutral,0.10833333333333334
1,,Consumer,Brand,weibo,[],香港韩妆代购YSL迪奥MAC口红推荐,雪花秀雨润睡眠面膜，天然的中草药味.韩国MM特别喜欢睡眠面膜，每次用完后上妆都特别通透 干皮的可以天天用，个人觉得可以做急救面膜用，恢复气色很快，特别是喜欢熬夜的必备款阿 睡一觉可以让你告别暗沉的肤色 排毒、滋润、养颜、去黄、补水。 ​,,['Freedom'],2,0,1,2018-05-26 14:36,https://weibo.com/3886143878/GiqY68M2Q?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/e7a1d986ly8fr8gxievn2j20e80e80tb.jpg,Neutral,0.0025000000000000022
1,,Consumer,Brand,weibo,[],如果团,爱敬新版气垫，luna mini2洁面仪，雪花秀气垫，药丸面膜，jm防晒喷雾，爱丽小屋眉笔，兰芝新版旧版隔离，whoo护肤套装，ahc神仙水，面霜，精华，tcfs家三色修容等在团,,[],2,0,1,2018-05-26 12:04,https://weibo.com/3923960539/GipYlrezt?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.750.750.50/e9e2e2dbjw8ev2e56c16bj20ku0kut9h.jpg,Neutral,0.12424242424242422
1,,Consumer,Brand,weibo,[],夏天在努力,图一是最近很喜欢的两个，雪花秀滋阴乳液，对干皮很友好，味道我也喜欢。右边是呼吸的魔法精华，感觉是有点油分的精华水，我有时候皮肤敏感很粗糙，用这个有种深层润泽感，打底不错。图三四是韩国买的一部分，套装520？额外还有一套盒装一样的赠品，美白水乳400多点吧，单买的。 ​,,['Freedom'],0,1,2,2018-05-26 10:28,https://weibo.com/3927094544/GiplAuOd4?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.1080.1080.50/ea12b510jw8ejugue9wknj20u00u0juh.jpg,Neutral,0.3203937728937729
1,,Consumer,Brand,weibo,[],秋秋秋秋秋了个水,Get一个不卡粉又持久的底妆方法，现在我带妆10小时还没花，把兰蔻小黑瓶的精华液和阿玛尼的粉底液混在一起涂！！！ ​,,['Freedom'],1,0,2,2018-05-26 23:58,https://weibo.com/3511256522/GiuEk7pwv?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.6.751.751.50/d14985caly8fklcrv0susj20kv0l8dh2.jpg,Neutral,-0.11888020833333332
1,,Consumer,Brand,weibo,[],Yaqi-Shirley,看了至少三遍 兰蔻广告看了无数遍 女神真漂亮 Sam的《遇见你之前》炒鸡感人 无奈英国看不了 看到里面龙妈分分钟出戏 还是权游里那个霸气的龙妈吗,,['Freedom'],0,0,3,2018-05-26 23:58,https://weibo.com/5411111166/GiuEa2Env?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.1242.1242.50/005Uctcyly8fq7wlkvubzj30yi0yitas.jpg,Neutral,0.12261904761904763
1,,Consumer,Brand,weibo,['#CD折扣分享#'],墨尔本CityDiscount,"#CD折扣分享# |.Kiehl's科颜氏 澳洲 最新全场特卖6月3日午夜前，全场15% off，特价已标出。一次下单买满95刀，获得澳洲境内包邮，并再送3个小样。
			...展开全文c",,['Discount'],2,0,1,2018-05-26 16:30,https://weibo.com/2164887935/GirIaF40A?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.0.179.179.50/8109917fjw8elz2lhf97cj204z04zaa0.jpg,Neutral,0.31785714285714284
1,,Consumer,Brand,weibo,[],曾rainbow海外代购,Kiehl's 科颜氏(契尔氏)明星单品高保湿面霜，美国产，美国包邮包关税到手125ml440元（国内专柜50ml就卖300元)这款面霜是他家销量第一，质地清爽，24小时日常保湿，使用后肌肤感觉舒适和明显地水份均衡，帮助肌肤减少水份的流失。 ​,,['Freedom'],3,0,0,2018-05-26 11:50,https://weibo.com/2296241617/GipSPzmKR?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.888.888.50/88ddddd1ly8fro68r0nwcj20oo0oogop.jpg,Neutral,0.12693877551020408
1,,Consumer,Brand,weibo,"['#王俊凯兰蔻彩妆与香水大使#', '#小小蟹意,不成敬意#']",与你一起一路向北,"#王俊凯兰蔻彩妆与香水大使# &#小小蟹意,不成敬意# 终于到啦！后天拍毕业照正好用180我真的太喜欢兰蔻口红的打开方式了，叮的一下太好听了不舍得试色怎么办@兰蔻LANCOME @TFBOYS-王俊凯 ​",,['Freedom'],0,0,3,2018-05-26 12:00,https://weibo.com/5243619684/GipWVmDG2?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/005IRH12ly8frgmmqmyj1j30ro0ro3zz.jpg,Neutral,0.08125
1,,Consumer,Brand,weibo,"['#王俊凯兰蔻彩妆与香水大使#', '#王俊凯兰蔻彩妆与香水大使#', '#290 网页链接 为你妆点温柔，get满分优雅！#']",蓝娃娃的漂亮娃娃,#王俊凯兰蔻彩妆与香水大使# @兰蔻LANCOME 想要290诗//@兰蔻LANCOME:#王俊凯兰蔻彩妆与香水大使#来自@TFBOYS-王俊凯 的浪漫好礼，你心动了吗？今夏，就让他亲选的兰蔻#290 网页链接 为你妆点温柔，get满分优雅！#王俊凯CarryMyLove# ​​​​,,['Freedom'],1,0,2,2018-05-26 11:00,https://weibo.com/1580042232/GipysEtBc?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.996.996.50/5e2d87f8ly8frtt5ijppgj20ro0romyq.jpg,Neutral,0.2125
1,,Consumer,Brand,weibo,[],Unineed官网,"娇韵诗红魔晶，V脸精华套装热卖啦V脸精华,红魔晶礼盒等全线高达50%off+额外10%off码: CLARINS10链接：网页链接有V脸精华50ml+电眼紧致精华(20ml)套装和红魔晶X2套装热卖噢！ ​",,[],0,1,2,2018-05-26 20:30,https://weibo.com/6257698357/GithB86Yv?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.401.99.490.490.50/006PuFcFly8fhohxfamo3j30zk0kkdhn.jpg,Neutral,0.22916666666666666
1,,Consumer,Brand,weibo,"['#程序#', '#工具#']",广州歌芬服饰,天猫淘宝网店全国最低价查询.扫小#程序#二维码.免下载app.随时可查隐藏优惠券.让你买在最低价. 尤其是老家里不懂用券的亲人.这是免费查询的好#工具#.  网页链接 玖姿Clarins贝贝村米多奇 ​,,['Freedom'],0,2,1,2018-05-26 10:03,https://weibo.com/2092888264/GipbmFwae?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.1024.1024.50/7cbef0c8ly8fplqecp94aj20sg0sg757.jpg,Neutral,0.16904761904761906
1,,Consumer,Brand,weibo,[],有个痴汉,雅诗兰黛也出了肌底液么……//@美妆圈宋小宝: 转发抽奖送一瓶同款正装150ml微精华水，价值760元，明晚就开,,[],2,1,0,2018-05-26 23:19,https://weibo.com/2805746170/GiuoqzfPY?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.34.34.295.295.50/a73c49faly8fhbt0p8bz8j20ay0b80w2.jpg,Neutral,0.09999999999999999
1,,Consumer,Brand,weibo,[],LSFLcute,面部紧致note：赫莲娜黑绷带 la prairie反重力精华 雅诗兰黛线雕精华 pola极光精华…哦还是不记了反正一个都买不起 ​,,[],3,0,0,2018-05-26 23:09,https://weibo.com/2398829925/GiukmyFme?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.960.960.50/8efb3d65ly8fqaylg3vwxj20qo0qoq5g.jpg,Neutral,-0.16666666666666666
1,,Consumer,Brand,weibo,[],DDD逗仔,快去买，快去买，雅诗兰黛303唇釉好看到没有朋友了，喜欢到要死了。已经上嘴了。 ​,,[],1,0,2,2018-05-26 22:12,https://weibo.com/3199059551/GitX5l9dI?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.1125.1125.50/beadc65fly8fpyt1vvhfqj20v90v9wg2.jpg,Neutral,0.0
1,,Consumer,Brand,weibo,[],蓦小宝萌萌哒,"今天小宝贝表演节目，怕学校化妆人多排队，我在家给她化妆，宝贝表示很满意，觉得自己很美！女人天生爱美啊，安耐晒防晒霜，cpb黑管隔离，雅诗兰黛粉底，YSL的气垫，纪梵希四宫格定妆粉，资生堂眉笔，芭比布朗的眼线液，蜜丝佛陀的睫毛膏，香奈儿154，艾玛，我对妞太舍得了…… ​​​ ​
			...展开全文c",,['Freedom'],1,0,2,2018-05-26 21:50,https://weibo.com/1751909324/GitOkgn42?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.3.750.750.50/686c03ccjw8fa29muk129j20ku0l0wgp.jpg,Neutral,0.2104166666666667
1,,Consumer,Brand,weibo,[],蔡家二小姐mr,雅诗兰黛1W1 求各路大神辨真假 戳图4 @扇子NO_FAN_NO_FUN @雅诗兰黛 ​,,[],3,0,0,2018-05-26 21:21,https://weibo.com/2623522473/GitCo4kdV?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/9c5fc6a9ly8freg7kb5ixj20e80e8dg9.jpg,Neutral,0.24999999999999992
1,,Consumer,Brand,weibo,[],真的快樂沒在胡扯-,天，雅诗兰黛的DW粉底液太适合我了，7ml的中样可以说很可爱了。六月底去西藏一定得多屯几瓶。 |郑州·南曹... ​,,['Freedom'],1,0,2,2018-05-26 19:33,https://weibo.com/5100867644/GisUHgjdp?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/005zcIGMly8frlmqcqxmkj30ro0ro0uw.jpg,Positive,0.41
1,,Consumer,Brand,weibo,[],kittyhujiaoqin,"V信15988620064————泰国🇹🇭海藻面膜2盒98包邮‼️百分百正品‼️假一罚百‼️超薄‼️‼️补水真的效果超好‼️‼️毫不夸张敷完脸跟鸡蛋一样嫩‼️‼️和雅诗兰黛同个原料供应商
			...展开全文c",,['Freedom'],3,0,0,2018-05-26 19:22,https://weibo.com/5844287155/GisQaiEdN?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.0.996.996.50/006nw243jw8faqnzj3a6jj30ro0rp77o.jpg,Neutral,0.03996895032051281
