"name","label"
"http://dbpedia.org/resource/Nadendla_Bhaskara_Rao","Nadendla Bhaskara Rao"
"http://dbpedia.org/resource/Nandi_Yellaiah","Nandi Yellaiah"
"http://dbpedia.org/resource/Praveen_Rashtrapal","Praveen Rashtrapal"
"http://dbpedia.org/resource/Raashid_Alvi","Raashid Alvi"
"http://dbpedia.org/resource/Ram_Prakash","Ram Prakash"
"http://dbpedia.org/resource/Ramadhar_Kashyap","Ramadhar Kashyap"
"http://dbpedia.org/resource/Rishang_Keishing","Rishang Keishing"
"http://dbpedia.org/resource/Santosh_Bagrodia","Santosh Bagrodia"
"http://dbpedia.org/resource/Satish_Kumar_Sharma","Satish Kumar Sharma"
"http://dbpedia.org/resource/Satyavrat_Chaturvedi","Satyavrat Chaturvedi"
"http://dbpedia.org/resource/Shahid_Siddiqui","Shahid Siddiqui"
"http://dbpedia.org/resource/Shantaram_Naik","Shantaram Naik"
"http://dbpedia.org/resource/Su._Thirunavukkarasar","Su. Thirunavukkarasar"
"http://dbpedia.org/resource/Suresh_Pachouri","Suresh Pachouri"
"http://dbpedia.org/resource/Sushila_Tiriya","Sushila Tiriya"
"http://dbpedia.org/resource/Syed_Sibtey_Razi","Syed Sibtey Razi"
"http://dbpedia.org/resource/Viplove_Thakur","Viplove Thakur"
"http://dbpedia.org/resource/Shobhana_Bhartia","Shobhana Bhartia"
"http://dbpedia.org/resource/Subrata_Bakshi","Subrata Bakshi"
"http://dbpedia.org/resource/Adesh_Kanwarjit_Singh_Brar","Adesh Kanwarjit Singh Brar"
"http://dbpedia.org/resource/B._Shiva_Rao","B. Shiva Rao"
"http://dbpedia.org/resource/Charan_Das_Mahant","Charan Das Mahant"
"http://dbpedia.org/resource/Ismail_Hussain","Ismail Hussain"
"http://dbpedia.org/resource/K.M._Asghar_Husain","K.M. Asghar Husain"
"http://dbpedia.org/resource/Killi_Krupa_Rani","Killi Krupa Rani"
"http://dbpedia.org/resource/Mahendrasinh_Rana","Mahendrasinh Rana"
"http://dbpedia.org/resource/N._K._P._Salve","N. K. P. Salve"
"http://dbpedia.org/resource/Narsingrao_Suryawanshi","Narsingrao Suryawanshi"
"http://dbpedia.org/resource/Pradeep_Tamta","Pradeep Tamta"
"http://dbpedia.org/resource/Pramod_Tiwari","Pramod Tiwari"
"http://dbpedia.org/resource/T._N._Prathapan","T. N. Prathapan"
"http://dbpedia.org/resource/Williamson_A._Sangma","Williamson A. Sangma"
"http://dbpedia.org/resource/Yashpal_Arya","Yashpal Arya"
"http://dbpedia.org/resource/Yusuf_Parmar","Yusuf Parmar"
"http://dbpedia.org/resource/Devendra_Sharma_(politician)","Devendra Sharma (politician)"
"http://dbpedia.org/resource/Kagda_Chandya_Padvi","Kagda Chandya Padvi"
"http://dbpedia.org/resource/Keshavrao_Sonawane","Keshavrao Sonawane"
"http://dbpedia.org/resource/Manju_Meghwal","Manju Meghwal"
"http://dbpedia.org/resource/Parsaram_Meghwal","Parsaram Meghwal"
"http://dbpedia.org/resource/Partha_Pratim_Bora","Partha Pratim Bora"
"http://dbpedia.org/resource/Praniti_Shinde","Praniti Shinde"
"http://dbpedia.org/resource/Rachakonda_Yadagiri_Goud","Rachakonda Yadagiri Goud"
"http://dbpedia.org/resource/Rajni_Patil","Rajni Patil"
"http://dbpedia.org/resource/Ram_Lal_Rahi","Ram Lal Rahi"
"http://dbpedia.org/resource/Sailabala_Das","Sailabala Das"
"http://dbpedia.org/resource/Siddharam_Satlingappa_Mhetre","Siddharam Satlingappa Mhetre"
"http://dbpedia.org/resource/Sultan_Singh","Sultan Singh"
"http://dbpedia.org/resource/Thirumudi_N._Sethuraman","Thirumudi N. Sethuraman"
"http://dbpedia.org/resource/Ajanta_Neog","Ajanta Neog"
"http://dbpedia.org/resource/Amit_Subhashrao_Zanak","Amit Subhashrao Zanak"
"http://dbpedia.org/resource/Dhanaji_Sitaram_Ahire","Dhanaji Sitaram Ahire"
"http://dbpedia.org/resource/Harshwardhan_Vasantrao_Sapkal","Harshwardhan Vasantrao Sapkal"
"http://dbpedia.org/resource/Kashiram_Vechan_Pawara","Kashiram Vechan Pawara"
"http://dbpedia.org/resource/Mahabir_Singh_Rana","Mahabir Singh Rana"
"http://dbpedia.org/resource/Pradeep_Choudhary","Pradeep Choudhary"
"http://dbpedia.org/resource/Rahul_Siddhvinayak_Bondre","Rahul Siddhvinayak Bondre"
"http://dbpedia.org/resource/Renuka_Bishnoi","Renuka Bishnoi"
"http://dbpedia.org/resource/Sunil_Chhatrapal_Kedar","Sunil Chhatrapal Kedar"
"http://dbpedia.org/resource/Surupsingh_Hirya_Naik","Surupsingh Hirya Naik"
"http://dbpedia.org/resource/Yashomati_Chandrakant_Thakur","Yashomati Chandrakant Thakur"
"http://dbpedia.org/resource/Anand_Ahirwar","Anand Ahirwar"
"http://dbpedia.org/resource/Anil_Lad","Anil Lad"
"http://dbpedia.org/resource/Brijendra_Singh_Rathore","Brijendra Singh Rathore"
"http://dbpedia.org/resource/D._P._Sawant","D. P. Sawant"
"http://dbpedia.org/resource/Girdhari_Lal_Dogra","Girdhari Lal Dogra"
"http://dbpedia.org/resource/Govind_Das_Richharia","Govind Das Richharia"
"http://dbpedia.org/resource/Jawala_Prasad_Jyotishi","Jawala Prasad Jyotishi"
"http://dbpedia.org/resource/K._S._Sabarinathan","K. S. Sabarinathan"
"http://dbpedia.org/resource/Kanithi_Viswanatham","Kanithi Viswanatham"
"http://dbpedia.org/resource/P._T._Ajay_Mohan","P. T. Ajay Mohan"
"http://dbpedia.org/resource/Palode_Ravi","Palode Ravi"
"http://dbpedia.org/resource/Pankaj_Kumar_Malik","Pankaj Kumar Malik"
"http://dbpedia.org/resource/Ponnapati_Antony_Reddi","Ponnapati Antony Reddi"
"http://dbpedia.org/resource/Rajendra_Pareek","Rajendra Pareek"
"http://dbpedia.org/resource/Raoof_Valiullah","Raoof Valiullah"
"http://dbpedia.org/resource/Rumi_Nath","Rumi Nath"
"http://dbpedia.org/resource/Sahodrabai_Rai","Sahodrabai Rai"
"http://dbpedia.org/resource/Shadi_Ram","Shadi Ram"
"http://dbpedia.org/resource/Vasantrao_Balwantrao_Chavan","Vasantrao Balwantrao Chavan"
"http://dbpedia.org/resource/Deendayal_Gupta","Deendayal Gupta"
"http://dbpedia.org/resource/Gauriram_Gupta","Gauriram Gupta"
"http://dbpedia.org/resource/Pyari_Devi","Pyari Devi"
"http://dbpedia.org/resource/Ampareen_Lyngdoh","Ampareen Lyngdoh"
"http://dbpedia.org/resource/Annasaheb_Magar","Annasaheb Magar"
"http://dbpedia.org/resource/Awadeshwar_Prasad_Sinha","Awadeshwar Prasad Sinha"
"http://dbpedia.org/resource/Bhubaneswar_Kalita","Bhubaneswar Kalita"
"http://dbpedia.org/resource/Bibhuti_Mishra","Bibhuti Mishra"
"http://dbpedia.org/resource/Chandra_Tripathi","Chandra Tripathi"
"http://dbpedia.org/resource/Chogaram_Bakolia","Chogaram Bakolia"
"http://dbpedia.org/resource/D._Basumatari","D. Basumatari"
"http://dbpedia.org/resource/Dharamvir_Singh_Tyagi","Dharamvir Singh Tyagi"
"http://dbpedia.org/resource/Dhiraj_Prasad_Sahu","Dhiraj Prasad Sahu"
"http://dbpedia.org/resource/Dilnawaz_Khan","Dilnawaz Khan"
"http://dbpedia.org/resource/Gajraj_Singh","Gajraj Singh"
"http://dbpedia.org/resource/Goparam_Meghwal","Goparam Meghwal"
"http://dbpedia.org/resource/Haji_Abdul_Salam","Haji Abdul Salam"
"http://dbpedia.org/resource/Hanuman_Prasad","Hanuman Prasad"
"http://dbpedia.org/resource/Hemaram_Choudhary","Hemaram Choudhary"
"http://dbpedia.org/resource/Jagannath_Prasad","Jagannath Prasad"
"http://dbpedia.org/resource/Jayanta_Bhattacharya","Jayanta Bhattacharya"
"http://dbpedia.org/resource/Jomde_Kena","Jomde Kena"
"http://dbpedia.org/resource/Kinder_Lal","Kinder Lal"
"http://dbpedia.org/resource/Madan_Kaur","Madan Kaur"
"http://dbpedia.org/resource/Malladi_Krishna_Rao","Malladi Krishna Rao"
"http://dbpedia.org/resource/Manjunath_Reddy","Manjunath Reddy"
"http://dbpedia.org/resource/Manni_Lal","Manni Lal"
"http://dbpedia.org/resource/Aruna_Kumari_Galla","Aruna Kumari Galla"
"http://dbpedia.org/resource/Charanjit_Kaur_Bajwa","Charanjit Kaur Bajwa"
"http://dbpedia.org/resource/Jagdish_Nehra","Jagdish Nehra"
"http://dbpedia.org/resource/Janaki_Ballabh_Patnaik","Janaki Ballabh Patnaik"
"http://dbpedia.org/resource/Jayanthi_Natarajan","Jayanthi Natarajan"
"http://dbpedia.org/resource/Mastan_Vali","Mastan Vali"
"http://dbpedia.org/resource/Namo_Narain_Meena","Namo Narain Meena"
"http://dbpedia.org/resource/Narayan_Singh_Burdak","Narayan Singh Burdak"
"http://dbpedia.org/resource/Naveen_Jindal","Naveen Jindal"
"http://dbpedia.org/resource/Raghunath_Patnaik","Raghunath Patnaik"
"http://dbpedia.org/resource/Ramakant_Goswami","Ramakant Goswami"
"http://dbpedia.org/resource/S._M._Krishna","S. M. Krishna"
"http://dbpedia.org/resource/Savitri_Jindal","Savitri Jindal"
"http://dbpedia.org/resource/Tripat_Rajinder_Singh_Bajwa","Tripat Rajinder Singh Bajwa"
"http://dbpedia.org/resource/Motilal_Nehru","Motilal Nehru"
"http://dbpedia.org/resource/Yashwantrao_Chavan","Yashwantrao Chavan"
"http://dbpedia.org/resource/Mallikarjun_Kharge","Mallikarjun Kharge"
"http://dbpedia.org/resource/Abu_Hena","Abu Hena"
"http://dbpedia.org/resource/Botsa_Jhansi_Lakshmi","Botsa Jhansi Lakshmi"
"http://dbpedia.org/resource/Daroga_Prasad_Rai","Daroga Prasad Rai"
"http://dbpedia.org/resource/K._Muraleedharan","K. Muraleedharan"
"http://dbpedia.org/resource/Ponnala_Lakshmaiah","Ponnala Lakshmaiah"
"http://dbpedia.org/resource/Satish_Jarkiholi","Satish Jarkiholi"
"http://dbpedia.org/resource/Banshi_Singh","Banshi Singh"
"http://dbpedia.org/resource/Banwari_Lal_Bairwa","Banwari Lal Bairwa"
"http://dbpedia.org/resource/Basanti_Devi","Basanti Devi"
"http://dbpedia.org/resource/Bhai_Jagtap","Bhai Jagtap"
"http://dbpedia.org/resource/D._Sripada_Rao","D. Sripada Rao"
"http://dbpedia.org/resource/Ganga_Devi_(politician)","Ganga Devi (politician)"
"http://dbpedia.org/resource/Ismail_Hossain_Khan","Ismail Hossain Khan"
"http://dbpedia.org/resource/Jamuna_Devi_Barupal","Jamuna Devi Barupal"
"http://dbpedia.org/resource/Laxmi_Barupal","Laxmi Barupal"
"http://dbpedia.org/resource/Lilavati_Munshi","Lilavati Munshi"
"http://dbpedia.org/resource/MK_Preshow_Shimray","MK Preshow Shimray"
"http://dbpedia.org/resource/Mangat_Ram_Sharma","Mangat Ram Sharma"
"http://dbpedia.org/resource/Nawab_Malik","Nawab Malik"
"http://dbpedia.org/resource/P._J._Joy","P. J. Joy"
"http://dbpedia.org/resource/Pradeep_Mathur","Pradeep Mathur"
"http://dbpedia.org/resource/Pratap_Singh_Khachariyawas","Pratap Singh Khachariyawas"
"http://dbpedia.org/resource/Rajendra_Mulak","Rajendra Mulak"
"http://dbpedia.org/resource/Rama_Bahadur_Sinha","Rama Bahadur Sinha"
"http://dbpedia.org/resource/Shiva_Nath_Katju","Shiva Nath Katju"
"http://dbpedia.org/resource/Sukhdeo_Bhagat","Sukhdeo Bhagat"
"http://dbpedia.org/resource/V._T._Balram","V. T. Balram"
"http://dbpedia.org/resource/Vinay_Kulkarni","Vinay Kulkarni"
"http://dbpedia.org/resource/Abdul_Bari_(professor)","Abdul Bari (professor)"
"http://dbpedia.org/resource/Ajay_Kumar_(politician)","Ajay Kumar (politician)"
"http://dbpedia.org/resource/Anil_Srivastava","Anil Srivastava"
"http://dbpedia.org/resource/Arjun_Modhwadia","Arjun Modhwadia"
"http://dbpedia.org/resource/B._Radhabai_Ananda_Rao","B. Radhabai Ananda Rao"
"http://dbpedia.org/resource/Benny_Behanan","Benny Behanan"
"http://dbpedia.org/resource/Dilip_Chalil","Dilip Chalil"
"http://dbpedia.org/resource/J._Rameshwar_Rao","J. Rameshwar Rao"
"http://dbpedia.org/resource/Karri_Narayana_Rao","Karri Narayana Rao"
"http://dbpedia.org/resource/M._P._Vincent","M. P. Vincent"
"http://dbpedia.org/resource/Mahadeo_Singh_Khandela","Mahadeo Singh Khandela"
"http://dbpedia.org/resource/Nabam_Tuki","Nabam Tuki"
"http://dbpedia.org/resource/P._C._Vishnunath","P. C. Vishnunath"
"http://dbpedia.org/resource/R._P._N._Singh","R. P. N. Singh"
"http://dbpedia.org/resource/Ram_Kishore_Shukla","Ram Kishore Shukla"
"http://dbpedia.org/resource/Shaktisinh_Gohil","Shaktisinh Gohil"
"http://dbpedia.org/resource/Siricilla_Rajaiah","Siricilla Rajaiah"
"http://dbpedia.org/resource/T._Ratna_Bai","T. Ratna Bai"
"http://dbpedia.org/resource/Uma_Gajapathi_Raju","Uma Gajapathi Raju"
"http://dbpedia.org/resource/V._S._Sivakumar","V. S. Sivakumar"
"http://dbpedia.org/resource/Chittaranjan_Das","Chittaranjan Das"
"http://dbpedia.org/resource/K._Kelappan","K. Kelappan"
"http://dbpedia.org/resource/Maninderjeet_Singh_Bitta","Maninderjeet Singh Bitta"
"http://dbpedia.org/resource/Lalan_Choubey","Lalan Choubey"
"http://dbpedia.org/resource/Madhukarrao_Chavan","Madhukarrao Chavan"
"http://dbpedia.org/resource/Peter_Paul_Pillai","Peter Paul Pillai"
"http://dbpedia.org/resource/R.K.Khadilkar","R.K.Khadilkar"
"http://dbpedia.org/resource/Sanjay_Bhoi","Sanjay Bhoi"
"http://dbpedia.org/resource/Ramesh_Chennithala","Ramesh Chennithala"
"http://dbpedia.org/resource/A._P._Abdullakutty","A. P. Abdullakutty"
"http://dbpedia.org/resource/Adhir_Ranjan_Chowdhury","Adhir Ranjan Chowdhury"
"http://dbpedia.org/resource/Anugrah_Narayan_Sinha","Anugrah Narayan Sinha"
"http://dbpedia.org/resource/Arvind_Kumar_Sharma","Arvind Kumar Sharma"
"http://dbpedia.org/resource/Atma_Singh_Gill","Atma Singh Gill"
"http://dbpedia.org/resource/Avtar_Singh_Bhadana","Avtar Singh Bhadana"
"http://dbpedia.org/resource/Bijendra_Singh","Bijendra Singh"
"http://dbpedia.org/resource/D._K._Adikesavulu_Naidu","D. K. Adikesavulu Naidu"
"http://dbpedia.org/resource/Dahyabhai_Vallabhbhai_Patel","Dahyabhai Vallabhbhai Patel"
"http://dbpedia.org/resource/Dawa_Narbula","Dawa Narbula"
"http://dbpedia.org/resource/G._Venkat_Swamy","G. Venkat Swamy"
"http://dbpedia.org/resource/Jai_Parkash","Jai Parkash"
"http://dbpedia.org/resource/Jyotiraditya_Madhavrao_Scindia","Jyotiraditya Madhavrao Scindia"
"http://dbpedia.org/resource/K._C._Singh_Baba","K. C. Singh Baba"
"http://dbpedia.org/resource/K._H._Muniyappa","K. H. Muniyappa"
"http://dbpedia.org/resource/Karan_Singh","Karan Singh"
"http://dbpedia.org/resource/Karan_Singh_Yadav","Karan Singh Yadav"
"http://dbpedia.org/resource/Kotla_Jayasurya_Prakasha_Reddy","Kotla Jayasurya Prakasha Reddy"
"http://dbpedia.org/resource/Madan_Lal_Sharma","Madan Lal Sharma"
"http://dbpedia.org/resource/Madhu_Goud_Yaskhi","Madhu Goud Yaskhi"
"http://dbpedia.org/resource/Manikrao_Hodlya_Gavit","Manikrao Hodlya Gavit"
"http://dbpedia.org/resource/Manoranjan_Bhakta","Manoranjan Bhakta"
"http://dbpedia.org/resource/Mohite_Subodh_Baburao","Mohite Subodh Baburao"
"http://dbpedia.org/resource/P._V._Rangaiah_Naidu","P. V. Rangaiah Naidu"
"http://dbpedia.org/resource/Prakashbapu_Vasantdada_Patil","Prakashbapu Vasantdada Patil"
"http://dbpedia.org/resource/Preneet_Kaur","Preneet Kaur"
"http://dbpedia.org/resource/Priya_Dutt","Priya Dutt"
"http://dbpedia.org/resource/Rajesh_Kumar_Mishra","Rajesh Kumar Mishra"
"http://dbpedia.org/resource/Ranjeet_Ranjan","Ranjeet Ranjan"
"http://dbpedia.org/resource/Rasheed_Masood","Rasheed Masood"
"http://dbpedia.org/resource/Selja_Kumari","Selja Kumari"
"http://dbpedia.org/resource/Thokchom_Meinya","Thokchom Meinya"
"http://dbpedia.org/resource/Veerappa_Moily","Veerappa Moily"
"http://dbpedia.org/resource/Vilas_Muttemwar","Vilas Muttemwar"
"http://dbpedia.org/resource/Abdul_Mannan_Hossain","Abdul Mannan Hossain"
"http://dbpedia.org/resource/Aradhana_Misra","Aradhana Misra"
"http://dbpedia.org/resource/Bholanath_and_Devendra_Pandey","Bholanath and Devendra Pandey"
"http://dbpedia.org/resource/Dinesh_Singh_(Uttar_Pradesh_politician)","Dinesh Singh (Uttar Pradesh politician)"
"http://dbpedia.org/resource/Dronamraju_Satyanarayana","Dronamraju Satyanarayana"
"http://dbpedia.org/resource/Iqbal_Singh_(politician)","Iqbal Singh (politician)"
"http://dbpedia.org/resource/K._K._Shetty","K. K. Shetty"
"http://dbpedia.org/resource/Kallur_Subba_Rao","Kallur Subba Rao"
"http://dbpedia.org/resource/Mahendra_Singh_Mahra","Mahendra Singh Mahra"
"http://dbpedia.org/resource/Mohinder_Singh_Kaypee","Mohinder Singh Kaypee"
"http://dbpedia.org/resource/R._Kanagasabai_Pillai","R. Kanagasabai Pillai"
"http://dbpedia.org/resource/Sultan_Ahmed_(politician)","Sultan Ahmed (politician)"
"http://dbpedia.org/resource/Tarun_Gogoi","Tarun Gogoi"
"http://dbpedia.org/resource/Amita_Bhushan","Amita Bhushan"
"http://dbpedia.org/resource/Chandra_Sekhar_Sahu","Chandra Sekhar Sahu"
"http://dbpedia.org/resource/K._N._Palanisamy_Gounder","K. N. Palanisamy Gounder"
"http://dbpedia.org/resource/Khagendra_Nath_Dasgupta","Khagendra Nath Dasgupta"
"http://dbpedia.org/resource/Kunwar_Vikram_Singh","Kunwar Vikram Singh"
"http://dbpedia.org/resource/Madan_Mohan_Malaviya","Madan Mohan Malaviya"
"http://dbpedia.org/resource/Mahendra_Singh_Pal","Mahendra Singh Pal"
"http://dbpedia.org/resource/Mohammad_Asrarul_Haque","Mohammad Asrarul Haque"
"http://dbpedia.org/resource/Motilal_Vora","Motilal Vora"
"http://dbpedia.org/resource/Nitin_Raut","Nitin Raut"
"http://dbpedia.org/resource/Obaidullah_Khan_Azmi","Obaidullah Khan Azmi"
"http://dbpedia.org/resource/Prabuddha_Laha","Prabuddha Laha"
"http://dbpedia.org/resource/Therambil_Ramakrishnan","Therambil Ramakrishnan"
"http://dbpedia.org/resource/Vijay_Inder_Singla","Vijay Inder Singla"
"http://dbpedia.org/resource/Jogendra_Nath_Hazarika","Jogendra Nath Hazarika"
"http://dbpedia.org/resource/K._C._Kondaiah","K. C. Kondaiah"
"http://dbpedia.org/resource/M._K._Raghavan","M. K. Raghavan"
"http://dbpedia.org/resource/Nookala_Narotham_Reddy","Nookala Narotham Reddy"
"http://dbpedia.org/resource/Rajakumar_Vijaya_Raghunatha_Thondaiman","Rajakumar Vijaya Raghunatha Thondaiman"
"http://dbpedia.org/resource/Ranjit_Kamble","Ranjit Kamble"
"http://dbpedia.org/resource/V._K._Ramaswami_Mudaliar","V. K. Ramaswami Mudaliar"
"http://dbpedia.org/resource/V._Ramaiah","V. Ramaiah"
"http://dbpedia.org/resource/Zafar_Ali_Naqvi","Zafar Ali Naqvi"
"http://dbpedia.org/resource/A._Marimuthu","A. Marimuthu"
"http://dbpedia.org/resource/A._R._Marimuthu","A. R. Marimuthu"
"http://dbpedia.org/resource/Arumugam_(Tirunelveli_MLA)","Arumugam (Tirunelveli MLA)"
"http://dbpedia.org/resource/Bulusu_Sambamurti","Bulusu Sambamurti"
"http://dbpedia.org/resource/C._Sankaran_Nair","C. Sankaran Nair"
"http://dbpedia.org/resource/Chintamani_Panigrahi","Chintamani Panigrahi"
"http://dbpedia.org/resource/Darur_Pullaiah","Darur Pullaiah"
"http://dbpedia.org/resource/Devarakonda_Vittal_Rao","Devarakonda Vittal Rao"
"http://dbpedia.org/resource/Furkan_Ansari","Furkan Ansari"
"http://dbpedia.org/resource/Gulab_Singh_Shaktawat","Gulab Singh Shaktawat"
"http://dbpedia.org/resource/Jaipal_Reddy","Jaipal Reddy"
"http://dbpedia.org/resource/K._Sudhakaran","K. Sudhakaran"
"http://dbpedia.org/resource/Koneru_Ranga_Rao","Koneru Ranga Rao"
"http://dbpedia.org/resource/Kuldeep_Bishnoi","Kuldeep Bishnoi"
"http://dbpedia.org/resource/Mandali_Venkata_Krishna_Rao","Mandali Venkata Krishna Rao"
"http://dbpedia.org/resource/Meduri_Nageswara_Rao","Meduri Nageswara Rao"
"http://dbpedia.org/resource/P._Rajagopal_(Ambur_MLA)","P. Rajagopal (Ambur MLA)"
"http://dbpedia.org/resource/R._Nadesan","R. Nadesan"
"http://dbpedia.org/resource/R._S._Arumugam","R. S. Arumugam"
"http://dbpedia.org/resource/Ramasamy_(Kovilpatti_MLA)","Ramasamy (Kovilpatti MLA)"
"http://dbpedia.org/resource/Ranbir_Singh_Mahendra","Ranbir Singh Mahendra"
"http://dbpedia.org/resource/S._N._Somayajulu","S. N. Somayajulu"
"http://dbpedia.org/resource/Satish_Sharma","Satish Sharma"
"http://dbpedia.org/resource/Sitaram_Bhaskar_Bhagwat","Sitaram Bhaskar Bhagwat"
"http://dbpedia.org/resource/U._Krishna_Rao","U. Krishna Rao"
"http://dbpedia.org/resource/V._Arumugam_(Indian_politician)","V. Arumugam (Indian politician)"
"http://dbpedia.org/resource/V._Sankaran","V. Sankaran"
"http://dbpedia.org/resource/Yakub_Hasan_Sait","Yakub Hasan Sait"
"http://dbpedia.org/resource/Yashwant_Singh_Parmar","Yashwant Singh Parmar"
"http://dbpedia.org/resource/B._D._Jatti","B. D. Jatti"
"http://dbpedia.org/resource/Balwantrai_Mehta","Balwantrai Mehta"
"http://dbpedia.org/resource/D._D._Lapang","D. D. Lapang"
"http://dbpedia.org/resource/N._D._Tiwari","N. D. Tiwari"
"http://dbpedia.org/resource/Okram_Ibobi_Singh","Okram Ibobi Singh"
"http://dbpedia.org/resource/S._C._Jamir","S. C. Jamir"
"http://dbpedia.org/resource/Siddaramaiah","Siddaramaiah"
"http://dbpedia.org/resource/Virbhadra_Singh","Virbhadra Singh"
"http://dbpedia.org/resource/Beena_Kak","Beena Kak"
"http://dbpedia.org/resource/C._P._Ramaswami_Iyer","C. P. Ramaswami Iyer"
"http://dbpedia.org/resource/C._V._Padmarajan","C. V. Padmarajan"
"http://dbpedia.org/resource/Govind_Ballabh_Pant","Govind Ballabh Pant"
"http://dbpedia.org/resource/K._L._Chishi","K. L. Chishi"
"http://dbpedia.org/resource/Kanaiyalal_Maneklal_Munshi","Kanaiyalal Maneklal Munshi"
"http://dbpedia.org/resource/Karate_R._Thiagarajan","Karate R. Thiagarajan"
"http://dbpedia.org/resource/U._N._Dhebar","U. N. Dhebar"
"http://dbpedia.org/resource/Ambrose_Fernando","Ambrose Fernando"
"http://dbpedia.org/resource/Ashoke_Kumar_Sen","Ashoke Kumar Sen"
"http://dbpedia.org/resource/Jitendra_Prasada","Jitendra Prasada"
"http://dbpedia.org/resource/Tulmohan_Ram","Tulmohan Ram"
"http://dbpedia.org/resource/Bhupendra_Nath_Bose","Bhupendra Nath Bose"
"http://dbpedia.org/resource/Lala_Ram_Ken","Lala Ram Ken"
"http://dbpedia.org/resource/P._Vishnuvardhan_Reddy","P. Vishnuvardhan Reddy"
"http://dbpedia.org/resource/Ranee_Narah","Ranee Narah"
"http://dbpedia.org/resource/Thakur_Ram_Lal","Thakur Ram Lal"
"http://dbpedia.org/resource/Anil_Shastri","Anil Shastri"
"http://dbpedia.org/resource/Banda_Karthika_Reddy","Banda Karthika Reddy"
"http://dbpedia.org/resource/Chaudhary_Dal_Singh","Chaudhary Dal Singh"
"http://dbpedia.org/resource/Hari_Singh_Mahua","Hari Singh Mahua"
"http://dbpedia.org/resource/Hibi_Eden","Hibi Eden"
"http://dbpedia.org/resource/Jothi_Venkatachalam","Jothi Venkatachalam"
"http://dbpedia.org/resource/K._C._Venugopal","K. C. Venugopal"
"http://dbpedia.org/resource/Mathura_Das_Mathur","Mathura Das Mathur"
"http://dbpedia.org/resource/P._Varadarajulu_Naidu","P. Varadarajulu Naidu"
"http://dbpedia.org/resource/Rajiv_Satav","Rajiv Satav"
"http://dbpedia.org/resource/Saif_Tyabji","Saif Tyabji"
"http://dbpedia.org/resource/Shyama_Singh","Shyama Singh"
"http://dbpedia.org/resource/Somendra_Nath_Mitra","Somendra Nath Mitra"
"http://dbpedia.org/resource/V._I._Munuswamy_Pillai","V. I. Munuswamy Pillai"
"http://dbpedia.org/resource/Virdhi_Chand_Jain","Virdhi Chand Jain"
"http://dbpedia.org/resource/Ajay_Rai","Ajay Rai"
"http://dbpedia.org/resource/Anubrata_Mandal","Anubrata Mandal"
"http://dbpedia.org/resource/Ashk_Ali_Tak","Ashk Ali Tak"
"http://dbpedia.org/resource/B._N._Chandrappa","B. N. Chandrappa"
"http://dbpedia.org/resource/B._V._Nayak","B. V. Nayak"
"http://dbpedia.org/resource/Brij_Bhushan_Mehra","Brij Bhushan Mehra"
"http://dbpedia.org/resource/Gaurav_Gogoi","Gaurav Gogoi"
"http://dbpedia.org/resource/Gum_Tayeng","Gum Tayeng"
"http://dbpedia.org/resource/Gurmukh_Nihal_Singh","Gurmukh Nihal Singh"
"http://dbpedia.org/resource/Harbans_Lal_Gupta","Harbans Lal Gupta"
"http://dbpedia.org/resource/Harihar_Nath_Shastri","Harihar Nath Shastri"
"http://dbpedia.org/resource/Idris_Ali_(politician)","Idris Ali (politician)"
"http://dbpedia.org/resource/Inder_Jit_Malhotra","Inder Jit Malhotra"
"http://dbpedia.org/resource/K.S._Chatterjee","K.S. Chatterjee"
"http://dbpedia.org/resource/Kagodu_Thimmappa","Kagodu Thimmappa"
"http://dbpedia.org/resource/Kamana_Prabhakara_Rao","Kamana Prabhakara Rao"
"http://dbpedia.org/resource/Keshav_Dev_Malviya","Keshav Dev Malviya"
"http://dbpedia.org/resource/Kommidi_Narasimha_Reddy","Kommidi Narasimha Reddy"
"http://dbpedia.org/resource/Lala_Achint_Ram","Lala Achint Ram"
"http://dbpedia.org/resource/Luizinho_Faleiro","Luizinho Faleiro"
"http://dbpedia.org/resource/M._C._Veerabahu_Pillai","M. C. Veerabahu Pillai"
"http://dbpedia.org/resource/Maimoona_Sultan","Maimoona Sultan"
"http://dbpedia.org/resource/Mohammed_Surti","Mohammed Surti"
"http://dbpedia.org/resource/N._M._R._Subbaraman","N. M. R. Subbaraman"
"http://dbpedia.org/resource/N_Bhaskar_Rao","N Bhaskar Rao"
"http://dbpedia.org/resource/Naznin_Faruque","Naznin Faruque"
"http://dbpedia.org/resource/P._Indra_Reddy","P. Indra Reddy"
"http://dbpedia.org/resource/Qaiser_Khan","Qaiser Khan"
"http://dbpedia.org/resource/Radhakrishna_Vikhe_Patil","Radhakrishna Vikhe Patil"
"http://dbpedia.org/resource/Ravneet_Singh_Bittu","Ravneet Singh Bittu"
"http://dbpedia.org/resource/Ronald_Sapa_Tlau","Ronald Sapa Tlau"
"http://dbpedia.org/resource/S._P._Muddahanumegowda","S. P. Muddahanumegowda"
"http://dbpedia.org/resource/Santokh_Singh_Chaudhary","Santokh Singh Chaudhary"
"http://dbpedia.org/resource/Santokh_Singh_Choudhary","Santokh Singh Choudhary"
"http://dbpedia.org/resource/Satheeshan_Pacheni","Satheeshan Pacheni"
